url,location,floor,floors_count,rooms_count,living_meters,kitchen_meters,total_meters,price_feb,price_apr,price_may,district,street,residential_complex,year_of_construction,price_per_m2
https://domodedovo.cian.ru/sale/flat/297421175/,41.0,5.0,9.0,2.0,30.0,11.0,61.0,9720000,9500000,9400000,59.0,696.0,322.0,2005.0,154098.3606557377
https://domodedovo.cian.ru/sale/flat/300568682/,41.0,3.0,16.0,2.0,31.0,12.0,58.0,9680000,9480000,9400000,59.0,22.0,322.0,2015.0,162068.9655172414
https://domodedovo.cian.ru/sale/flat/292715125/,41.0,1.0,17.0,3.0,48.0,9.0,78.0,9680000,9510000,9400000,59.0,888.0,180.0,2014.0,120512.82051282052
https://domodedovo.cian.ru/sale/flat/300337070/,41.0,5.0,9.0,2.0,29.0,8.0,54.0,9770000,9580000,9490000,114.0,85.0,322.0,1979.0,175740.74074074073
https://domodedovo.cian.ru/sale/flat/301618684/,41.0,7.0,19.0,2.0,34.0,11.0,62.0,9780000,9400000,9500000,59.0,377.0,322.0,2013.0,153225.8064516129
https://domodedovo.cian.ru/sale/flat/301170957/,41.0,3.0,3.0,3.0,40.0,23.0,85.0,9780000,9590000,9500000,41.0,859.0,322.0,2014.0,111764.70588235294
https://domodedovo.cian.ru/sale/flat/295017176/,41.0,1.0,17.0,3.0,33.0,10.0,56.0,9820000,9400000,9500000,59.0,888.0,180.0,2014.0,169642.85714285713
https://domodedovo.cian.ru/sale/flat/298134520/,41.0,2.0,10.0,3.0,36.0,8.0,62.0,9740000,9540000,9450000,59.0,758.0,322.0,1993.0,152419.35483870967
https://domodedovo.cian.ru/sale/flat/299399948/,41.0,9.0,16.0,2.0,32.0,9.0,54.0,9820000,9620000,9500000,114.0,758.0,322.0,1985.0,175925.92592592593
https://domodedovo.cian.ru/sale/flat/300375346/,41.0,5.0,10.0,2.0,27.0,8.0,53.0,9760000,9580000,9500000,59.0,12.0,322.0,1995.0,179245.28301886792
https://domodedovo.cian.ru/sale/flat/295062746/,41.0,6.0,9.0,3.0,37.0,7.0,65.0,9800000,9500000,9500000,59.0,792.0,322.0,1981.0,146153.84615384616
https://domodedovo.cian.ru/sale/flat/300962303/,41.0,14.0,16.0,2.0,28.0,8.0,51.0,9820000,9400000,9500000,59.0,12.0,322.0,2009.0,186274.50980392157
https://domodedovo.cian.ru/sale/flat/268419119/,41.0,6.0,17.0,3.0,38.0,12.0,74.0,9870000,9690000,9600000,59.0,888.0,180.0,2014.0,129729.72972972973
https://domodedovo.cian.ru/sale/flat/297516123/,41.0,9.0,9.0,2.0,30.0,10.0,52.0,9920000,9710000,9600000,59.0,185.0,322.0,2017.0,184615.38461538462
https://domodedovo.cian.ru/sale/flat/296641249/,41.0,10.0,12.0,2.0,30.0,9.0,57.0,10030000,9800000,9700000,59.0,888.0,180.0,2014.0,170175.43859649124
https://domodedovo.cian.ru/sale/flat/301050096/,41.0,3.0,8.0,2.0,29.0,19.0,63.0,10100000,9800000,9800000,59.0,527.0,322.0,2010.0,155555.55555555556
https://domodedovo.cian.ru/sale/flat/300928257/,41.0,1.0,10.0,2.0,34.0,11.0,61.0,10130000,9900000,9800000,59.0,53.0,322.0,1999.0,160655.73770491802
https://domodedovo.cian.ru/sale/flat/294628766/,41.0,7.0,9.0,3.0,41.0,11.0,63.0,10080000,9900000,9800000,59.0,696.0,322.0,1990.0,155555.55555555556
https://domodedovo.cian.ru/sale/flat/295335210/,41.0,7.0,14.0,2.0,33.0,9.0,62.0,10210000,9800000,9900000,59.0,829.0,322.0,2012.0,159677.4193548387
https://domodedovo.cian.ru/sale/flat/300865601/,41.0,14.0,17.0,2.0,35.0,8.0,64.0,10200000,9800000,9900000,59.0,527.0,86.0,2017.0,154687.5
https://domodedovo.cian.ru/sale/flat/301226354/,41.0,7.0,9.0,3.0,37.0,9.0,62.0,10220000,10020000,9900000,59.0,786.0,322.0,1980.0,159677.4193548387
https://domodedovo.cian.ru/sale/flat/298826982/,41.0,4.0,22.0,3.0,56.0,12.0,74.0,10230000,10000000,9900000,59.0,888.0,273.0,2016.0,133783.7837837838
https://domodedovo.cian.ru/sale/flat/300387939/,41.0,1.0,10.0,3.0,36.0,9.0,62.0,10330000,10110000,10000000,59.0,792.0,322.0,1994.0,161290.32258064515
https://domodedovo.cian.ru/sale/flat/287356704/,41.0,14.0,16.0,3.0,44.0,10.0,73.0,10250000,10060000,9950000,114.0,758.0,322.0,1982.0,136301.3698630137
https://domodedovo.cian.ru/sale/flat/301967974/,41.0,4.0,5.0,3.0,40.0,9.0,69.0,10320000,9900000,10000000,59.0,289.0,322.0,1984.0,144927.53623188406
https://domodedovo.cian.ru/sale/flat/301596827/,41.0,1.0,15.0,3.0,57.0,10.0,74.0,10270000,10090000,10000000,114.0,758.0,322.0,1984.0,135135.13513513515
https://domodedovo.cian.ru/sale/flat/301129028/,41.0,3.0,14.0,2.0,28.0,9.0,55.0,10340000,10100000,10000000,59.0,146.0,322.0,2009.0,181818.18181818182
https://domodedovo.cian.ru/sale/flat/301084987/,41.0,14.0,16.0,2.0,32.0,11.0,65.0,10280000,9890000,9990000,59.0,822.0,322.0,2006.0,153692.3076923077
https://domodedovo.cian.ru/sale/flat/299943331/,41.0,4.0,14.0,2.0,32.0,10.0,60.0,10430000,10200000,10100000,59.0,888.0,180.0,2014.0,168333.33333333334
https://domodedovo.cian.ru/sale/flat/292571099/,41.0,14.0,17.0,2.0,30.0,13.0,64.0,10410000,10210000,10100000,59.0,527.0,86.0,2017.0,157812.5
https://domodedovo.cian.ru/sale/flat/300190157/,41.0,7.0,10.0,2.0,35.0,12.0,72.0,10360000,9950000,10050000,59.0,786.0,322.0,2002.0,139583.33333333334
https://domodedovo.cian.ru/sale/flat/300470173/,41.0,5.0,17.0,2.0,45.0,11.0,61.0,10450000,10050000,10150000,59.0,22.0,322.0,2021.0,166393.44262295082
https://domodedovo.cian.ru/sale/flat/295932411/,41.0,9.0,10.0,2.0,38.0,12.0,68.0,10430000,10240000,10150000,114.0,439.0,190.0,2015.0,149264.70588235295
https://domodedovo.cian.ru/sale/flat/294268843/,41.0,17.0,17.0,3.0,41.0,12.0,74.0,10440000,10240000,10150000,59.0,391.0,273.0,2017.0,137162.16216216216
https://domodedovo.cian.ru/sale/flat/300534798/,41.0,8.0,10.0,2.0,38.0,12.0,68.0,10480000,10290000,10200000,59.0,786.0,322.0,2002.0,150000.0
https://domodedovo.cian.ru/sale/flat/300111415/,41.0,5.0,16.0,2.0,30.0,11.0,61.0,10580000,10350000,10250000,59.0,22.0,322.0,2021.0,168032.7868852459
https://domodedovo.cian.ru/sale/flat/289883099/,41.0,3.0,10.0,3.0,35.0,8.0,64.0,10670000,10450000,10300000,59.0,786.0,322.0,1991.0,160937.5
https://domodedovo.cian.ru/sale/flat/301067339/,41.0,6.0,9.0,3.0,38.0,12.0,63.0,10630000,10430000,10300000,59.0,792.0,322.0,2002.0,163492.0634920635
https://domodedovo.cian.ru/sale/flat/290330127/,41.0,14.0,22.0,3.0,45.0,12.0,73.0,10800000,10590000,10500000,59.0,888.0,273.0,2016.0,143835.61643835617
https://domodedovo.cian.ru/sale/flat/275880768/,41.0,9.0,17.0,3.0,41.0,12.0,75.0,10840000,10590000,10500000,59.0,391.0,273.0,2017.0,140000.0
https://domodedovo.cian.ru/sale/flat/296991612/,41.0,4.0,10.0,2.0,31.0,10.0,55.0,10860000,10610000,10500000,59.0,613.0,190.0,2014.0,190909.0909090909
https://domodedovo.cian.ru/sale/flat/297516814/,41.0,5.0,9.0,3.0,41.0,8.0,72.0,10800000,10610000,10500000,59.0,289.0,322.0,1994.0,145833.33333333334
https://domodedovo.cian.ru/sale/flat/300153443/,41.0,14.0,22.0,3.0,44.0,12.0,73.0,10830000,10590000,10500000,59.0,888.0,273.0,2016.0,143835.61643835617
https://domodedovo.cian.ru/sale/flat/300969536/,41.0,12.0,17.0,3.0,49.0,10.0,86.0,10930000,10690000,10550000,59.0,829.0,284.0,2022.0,122674.41860465116
https://domodedovo.cian.ru/sale/flat/292806919/,41.0,2.0,15.0,2.0,30.0,11.0,58.0,11050000,10830000,10700000,59.0,100.0,322.0,2011.0,184482.75862068965
https://domodedovo.cian.ru/sale/flat/294255325/,41.0,11.0,19.0,2.0,36.0,12.0,57.0,11180000,10910000,10800000,59.0,527.0,322.0,2016.0,189473.68421052632
https://domodedovo.cian.ru/sale/flat/293838873/,41.0,17.0,17.0,2.0,33.0,9.0,61.0,11280000,11010000,10900000,59.0,527.0,86.0,2016.0,178688.52459016393
https://domodedovo.cian.ru/sale/flat/300680413/,41.0,13.0,17.0,2.0,31.0,9.0,68.0,11370000,11140000,10990000,59.0,147.0,322.0,2007.0,161617.64705882352
https://domodedovo.cian.ru/sale/flat/286303339/,41.0,11.0,19.0,2.0,41.0,12.0,61.0,11360000,11120000,11000000,53.0,377.0,322.0,2013.0,180327.868852459
https://domodedovo.cian.ru/sale/flat/297761175/,41.0,8.0,17.0,2.0,30.0,13.0,57.0,11360000,10840000,10950000,59.0,22.0,79.0,2013.0,192105.26315789475
https://domodedovo.cian.ru/sale/flat/299724127/,41.0,4.0,15.0,3.0,50.0,10.0,90.0,11270000,10900000,10900000,59.0,888.0,180.0,2016.0,121111.11111111111
https://domodedovo.cian.ru/sale/flat/294861687/,41.0,1.0,9.0,3.0,44.0,10.0,73.0,11240000,10990000,10900000,59.0,377.0,322.0,2004.0,149315.0684931507
https://domodedovo.cian.ru/sale/flat/275070048/,41.0,20.0,24.0,3.0,39.0,29.0,75.0,11340000,11110000,11000000,59.0,888.0,273.0,2016.0,146666.66666666666
https://domodedovo.cian.ru/sale/flat/285952735/,41.0,2.0,3.0,3.0,42.0,21.0,77.0,11320000,11110000,11000000,41.0,859.0,322.0,2015.0,142857.14285714287
https://domodedovo.cian.ru/sale/flat/300103862/,41.0,7.0,17.0,3.0,48.0,9.0,77.0,11350000,11140000,11000000,59.0,888.0,180.0,2015.0,142857.14285714287
https://domodedovo.cian.ru/sale/flat/300970209/,41.0,11.0,17.0,2.0,37.0,11.0,63.0,11540000,11080000,11190000,59.0,829.0,284.0,2022.0,177619.04761904763
https://domodedovo.cian.ru/sale/flat/300949728/,41.0,6.0,10.0,2.0,31.0,10.0,56.0,11590000,11360000,11200000,114.0,613.0,190.0,2014.0,200000.0
https://domodedovo.cian.ru/sale/flat/270394740/,41.0,9.0,10.0,2.0,32.0,7.0,76.0,11760000,11500000,11350000,52.0,792.0,322.0,2000.0,149342.1052631579
https://domodedovo.cian.ru/sale/flat/295618325/,41.0,4.0,15.0,2.0,55.0,13.0,73.0,11680000,11430000,11300000,59.0,527.0,322.0,2009.0,154794.5205479452
https://domodedovo.cian.ru/sale/flat/299106912/,41.0,2.0,17.0,2.0,27.0,14.0,55.0,11620000,11410000,11300000,59.0,527.0,86.0,2017.0,205454.54545454544
https://domodedovo.cian.ru/sale/flat/299402487/,41.0,4.0,17.0,3.0,31.0,18.0,73.0,11690000,11420000,11300000,59.0,888.0,180.0,2016.0,154794.5205479452
https://domodedovo.cian.ru/sale/flat/299918129/,41.0,2.0,9.0,3.0,50.0,9.0,66.0,11890000,11620000,11500000,59.0,696.0,322.0,1994.0,174242.42424242425
https://domodedovo.cian.ru/sale/flat/301136736/,41.0,1.0,14.0,3.0,44.0,12.0,82.0,11890000,11630000,11500000,59.0,146.0,322.0,2009.0,140243.9024390244
https://domodedovo.cian.ru/sale/flat/300264687/,41.0,2.0,17.0,2.0,30.0,10.0,61.0,11880000,11640000,11500000,59.0,822.0,322.0,2014.0,188524.59016393442
https://domodedovo.cian.ru/sale/flat/292832879/,41.0,8.0,12.0,2.0,40.0,12.0,72.0,11810000,11590000,11450000,59.0,829.0,322.0,2012.0,159027.77777777778
https://domodedovo.cian.ru/sale/flat/293032162/,41.0,17.0,17.0,3.0,44.0,12.0,82.0,11920000,11710000,11550000,59.0,829.0,284.0,2022.0,140853.65853658537
https://domodedovo.cian.ru/sale/flat/301966138/,41.0,13.0,17.0,2.0,30.0,11.0,58.0,12130000,11860000,11700000,59.0,22.0,322.0,2021.0,201724.1379310345
https://domodedovo.cian.ru/sale/flat/301245661/,41.0,4.0,10.0,1.0,24.0,12.0,74.0,12090000,11830000,11700000,59.0,399.0,322.0,1995.0,158108.1081081081
https://domodedovo.cian.ru/sale/flat/285550725/,41.0,7.0,14.0,2.0,42.0,14.0,70.0,12230000,12010000,11850000,59.0,53.0,322.0,2008.0,169285.7142857143
https://domodedovo.cian.ru/sale/flat/284337313/,41.0,2.0,10.0,3.0,40.0,12.0,78.0,12440000,12150000,12000000,114.0,758.0,322.0,2004.0,153846.15384615384
https://domodedovo.cian.ru/sale/flat/301899581/,41.0,14.0,17.0,2.0,35.0,13.0,77.0,12380000,12100000,12000000,59.0,829.0,322.0,2011.0,155844.15584415584
https://domodedovo.cian.ru/sale/flat/300556225/,41.0,12.0,17.0,3.0,50.0,13.0,91.0,12390000,12120000,12000000,59.0,829.0,284.0,2022.0,131868.13186813187
https://domodedovo.cian.ru/sale/flat/300969216/,41.0,4.0,18.0,2.0,38.0,12.0,65.0,12380000,12110000,12000000,59.0,829.0,284.0,2022.0,184615.38461538462
https://domodedovo.cian.ru/sale/flat/297357023/,41.0,11.0,19.0,2.0,33.0,15.0,74.0,12340000,11880000,12000000,59.0,829.0,322.0,2017.0,162162.16216216216
https://domodedovo.cian.ru/sale/flat/297051809/,41.0,8.0,10.0,3.0,33.0,8.0,63.0,12380000,12110000,12000000,59.0,53.0,322.0,2004.0,190476.19047619047
https://domodedovo.cian.ru/sale/flat/299672267/,41.0,8.0,17.0,3.0,43.0,13.0,80.0,12640000,12350000,12200000,59.0,829.0,284.0,2022.0,152500.0
https://domodedovo.cian.ru/sale/flat/300896151/,41.0,5.0,10.0,3.0,57.0,11.0,85.0,12560000,12310000,12200000,59.0,399.0,322.0,2006.0,143529.41176470587
https://domodedovo.cian.ru/sale/flat/300872102/,41.0,4.0,17.0,3.0,46.0,13.0,84.0,12680000,12450000,12300000,59.0,829.0,284.0,2022.0,146428.57142857142
https://domodedovo.cian.ru/sale/flat/298958045/,41.0,2.0,10.0,3.0,34.0,8.0,65.0,12880000,12880000,12450000,59.0,53.0,322.0,2004.0,191538.46153846153
https://domodedovo.cian.ru/sale/flat/294561161/,41.0,7.0,10.0,3.0,47.0,11.0,81.0,12910000,12670000,12500000,59.0,53.0,322.0,1999.0,154320.98765432098
https://domodedovo.cian.ru/sale/flat/297882843/,41.0,12.0,16.0,2.0,30.0,19.0,65.0,13060000,12770000,12600000,59.0,527.0,322.0,2008.0,193846.15384615384
https://domodedovo.cian.ru/sale/flat/300734474/,41.0,1.0,17.0,3.0,42.0,14.0,78.0,12880000,12610000,12500000,59.0,527.0,86.0,2016.0,160256.41025641025
https://domodedovo.cian.ru/sale/flat/301023520/,41.0,2.0,3.0,3.0,40.0,9.0,59.0,12970000,12730000,12600000,59.0,399.0,322.0,1958.0,213559.3220338983
https://domodedovo.cian.ru/sale/flat/292674281/,41.0,16.0,17.0,3.0,47.0,13.0,84.0,12890000,12640000,12500000,59.0,829.0,284.0,2022.0,148809.52380952382
https://domodedovo.cian.ru/sale/flat/294457367/,41.0,11.0,15.0,2.0,30.0,14.0,60.0,13080000,13080000,12700000,59.0,527.0,322.0,2009.0,211666.66666666666
https://domodedovo.cian.ru/sale/flat/290776827/,41.0,11.0,17.0,2.0,31.0,14.0,60.0,13100000,12830000,12700000,59.0,527.0,322.0,2009.0,211666.66666666666
https://domodedovo.cian.ru/sale/flat/297230525/,41.0,7.0,16.0,3.0,45.0,15.0,80.0,13210000,12920000,12800000,59.0,527.0,322.0,2009.0,160000.0
https://domodedovo.cian.ru/sale/flat/296688863/,41.0,10.0,16.0,2.0,35.0,10.0,65.0,13230000,12980000,12800000,59.0,822.0,322.0,2006.0,196923.07692307694
https://domodedovo.cian.ru/sale/flat/300285684/,41.0,7.0,16.0,3.0,45.0,14.0,86.0,13200000,12960000,12800000,59.0,527.0,322.0,2009.0,148837.2093023256
https://domodedovo.cian.ru/sale/flat/294043172/,41.0,4.0,9.0,3.0,53.0,12.0,85.0,13320000,13040000,12900000,59.0,527.0,322.0,2010.0,151764.70588235295
https://domodedovo.cian.ru/sale/flat/294714473/,41.0,3.0,10.0,3.0,48.0,10.0,85.0,13350000,13110000,13000000,59.0,792.0,322.0,2000.0,152941.17647058822
https://domodedovo.cian.ru/sale/flat/301569673/,41.0,2.0,17.0,3.0,47.0,11.0,77.0,13380000,13380000,13000000,59.0,822.0,322.0,2014.0,168831.16883116882
https://domodedovo.cian.ru/sale/flat/289837015/,41.0,14.0,17.0,3.0,50.0,14.0,70.0,13830000,13530000,13400000,59.0,888.0,180.0,2016.0,191428.57142857142
https://domodedovo.cian.ru/sale/flat/292707786/,41.0,5.0,14.0,3.0,50.0,10.0,70.0,13850000,13560000,13400000,59.0,527.0,322.0,2008.0,191428.57142857142
https://domodedovo.cian.ru/sale/flat/298647531/,41.0,15.0,17.0,3.0,62.0,9.0,95.0,13970000,13680000,13500000,59.0,888.0,180.0,2015.0,142105.26315789475
https://domodedovo.cian.ru/sale/flat/301195657/,41.0,16.0,18.0,3.0,42.0,13.0,74.0,14130000,13830000,13700000,59.0,527.0,86.0,2017.0,185135.13513513515
https://domodedovo.cian.ru/sale/flat/300100084/,41.0,13.0,15.0,3.0,72.0,9.0,90.0,14620000,14340000,14200000,59.0,12.0,322.0,2009.0,157777.77777777778
https://domodedovo.cian.ru/sale/flat/300650104/,41.0,15.0,17.0,3.0,42.0,14.0,85.0,14690000,14380000,14200000,59.0,829.0,284.0,2022.0,167058.82352941178
https://domodedovo.cian.ru/sale/flat/299508046/,41.0,17.0,17.0,3.0,60.0,12.0,94.0,14670000,14200000,14200000,59.0,147.0,322.0,2006.0,151063.82978723405
https://domodedovo.cian.ru/sale/flat/290009543/,41.0,8.0,17.0,3.0,55.0,12.0,97.0,14940000,14620000,14500000,59.0,147.0,322.0,2006.0,149484.53608247422
https://domodedovo.cian.ru/sale/flat/301339723/,41.0,8.0,17.0,3.0,43.0,11.0,78.0,16020000,15670000,15490000,59.0,901.0,170.0,2019.0,198589.7435897436
https://domodedovo.cian.ru/sale/flat/291691457/,41.0,15.0,17.0,2.0,44.0,13.0,69.0,16130000,15760000,15550000,59.0,829.0,322.0,2017.0,225362.3188405797
https://domodedovo.cian.ru/sale/flat/299679821/,41.0,9.0,17.0,4.0,62.0,11.0,94.0,16500000,16170000,16000000,59.0,888.0,180.0,2015.0,170212.7659574468
https://domodedovo.cian.ru/sale/flat/300612207/,41.0,7.0,17.0,3.0,43.0,12.0,71.0,16810000,16190000,16350000,59.0,527.0,322.0,2015.0,230281.69014084508
https://domodedovo.cian.ru/sale/flat/284432572/,41.0,3.0,4.0,1.0,18.0,5.0,31.0,4220000,4140000,4100000,114.0,439.0,322.0,1962.0,132258.06451612903
https://domodedovo.cian.ru/sale/flat/300339392/,41.0,6.0,19.0,1.0,15.0,6.0,24.0,4290000,4200000,4150000,59.0,888.0,273.0,2017.0,172916.66666666666
https://domodedovo.cian.ru/sale/flat/292611990/,41.0,14.0,17.0,1.0,17.0,5.0,28.0,4370000,4210000,4250000,59.0,600.0,322.0,2023.0,151785.7142857143
https://domodedovo.cian.ru/sale/flat/300030470/,41.0,4.0,4.0,1.0,18.0,6.0,32.0,4620000,4460000,4500000,59.0,399.0,322.0,1960.0,140625.0
https://domodedovo.cian.ru/sale/flat/283462921/,41.0,4.0,5.0,2.0,29.0,5.0,44.0,4850000,4750000,4700000,6.0,553.0,322.0,1976.0,106818.18181818182
https://domodedovo.cian.ru/sale/flat/301236259/,41.0,7.0,17.0,1.0,16.0,6.0,25.0,4860000,4750000,4700000,59.0,888.0,273.0,2017.0,188000.0
https://domodedovo.cian.ru/sale/flat/299964619/,41.0,8.0,17.0,1.0,15.0,6.0,28.0,5010000,4880000,4830000,23.0,704.0,218.0,2017.0,172500.0
https://domodedovo.cian.ru/sale/flat/298844482/,41.0,14.0,18.0,1.0,16.0,10.0,34.0,5170000,5060000,5000000,59.0,600.0,322.0,2023.0,147058.82352941178
https://domodedovo.cian.ru/sale/flat/301185795/,41.0,4.0,5.0,1.0,19.0,5.0,33.0,5140000,5030000,4990000,41.0,253.0,322.0,1978.0,151212.12121212122
https://domodedovo.cian.ru/sale/flat/300707723/,41.0,1.0,4.0,1.0,18.0,6.0,31.0,5170000,5070000,5000000,114.0,904.0,322.0,1962.0,161290.32258064515
https://domodedovo.cian.ru/sale/flat/294246686/,41.0,3.0,5.0,1.0,17.0,11.0,35.0,5290000,5150000,5100000,59.0,147.0,322.0,1998.0,145714.2857142857
https://domodedovo.cian.ru/sale/flat/295241122/,41.0,11.0,16.0,1.0,19.0,9.0,35.0,5300000,5200000,5150000,59.0,888.0,180.0,2016.0,147142.85714285713
https://domodedovo.cian.ru/sale/flat/297721011/,41.0,6.0,18.0,1.0,18.0,10.0,39.0,5360000,5250000,5200000,59.0,600.0,338.0,2023.0,133333.33333333334
https://domodedovo.cian.ru/sale/flat/294595307/,41.0,9.0,17.0,1.0,16.0,9.0,36.0,5470000,5380000,5300000,59.0,888.0,180.0,2014.0,147222.22222222222
https://domodedovo.cian.ru/sale/flat/301278029/,41.0,4.0,17.0,1.0,20.0,9.0,39.0,5550000,5420000,5350000,59.0,600.0,322.0,2023.0,137179.4871794872
https://domodedovo.cian.ru/sale/flat/299795829/,41.0,4.0,17.0,1.0,16.0,8.0,38.0,5630000,5530000,5480000,59.0,391.0,273.0,2017.0,144210.52631578947
https://domodedovo.cian.ru/sale/flat/298735784/,41.0,13.0,17.0,1.0,15.0,9.0,34.0,5640000,5520000,5450000,59.0,888.0,180.0,2015.0,160294.11764705883
https://domodedovo.cian.ru/sale/flat/301232036/,41.0,2.0,5.0,2.0,28.0,5.0,41.0,5650000,5550000,5500000,59.0,901.0,322.0,1966.0,134146.34146341463
https://domodedovo.cian.ru/sale/flat/294172816/,41.0,2.0,17.0,1.0,20.0,9.0,39.0,5760000,5630000,5560000,59.0,600.0,338.0,2023.0,142564.10256410256
https://domodedovo.cian.ru/sale/flat/298123513/,41.0,4.0,5.0,2.0,30.0,6.0,44.0,5780000,5680000,5600000,114.0,613.0,322.0,1970.0,127272.72727272728
https://domodedovo.cian.ru/sale/flat/300440164/,41.0,3.0,3.0,1.0,12.0,14.0,40.0,5940000,5820000,5750000,41.0,859.0,115.0,2015.0,143750.0
https://domodedovo.cian.ru/sale/flat/299112719/,41.0,2.0,17.0,1.0,15.0,9.0,38.0,5930000,5810000,5750000,59.0,888.0,180.0,2015.0,151315.7894736842
https://domodedovo.cian.ru/sale/flat/300524162/,41.0,4.0,5.0,2.0,28.0,6.0,44.0,6050000,5930000,5850000,59.0,351.0,322.0,1976.0,132954.54545454544
https://domodedovo.cian.ru/sale/flat/299894926/,41.0,16.0,24.0,1.0,18.0,16.0,39.0,6010000,5900000,5850000,59.0,888.0,273.0,2016.0,150000.0
https://domodedovo.cian.ru/sale/flat/298620301/,41.0,3.0,17.0,1.0,18.0,10.0,37.0,6140000,6010000,5950000,59.0,888.0,180.0,2014.0,160810.8108108108
https://domodedovo.cian.ru/sale/flat/291746546/,41.0,3.0,9.0,1.0,18.0,7.0,35.0,6160000,6020000,5950000,59.0,12.0,322.0,1987.0,170000.0
https://domodedovo.cian.ru/sale/flat/301289419/,41.0,14.0,17.0,1.0,18.0,9.0,36.0,6190000,6060000,6000000,59.0,888.0,180.0,2015.0,166666.66666666666
https://domodedovo.cian.ru/sale/flat/281802463/,41.0,10.0,16.0,1.0,19.0,11.0,36.0,6210000,6080000,6000000,34.0,888.0,273.0,2016.0,166666.66666666666
https://domodedovo.cian.ru/sale/flat/295140474/,41.0,2.0,9.0,2.0,27.0,6.0,45.0,6300000,6180000,6100000,114.0,613.0,322.0,1975.0,135555.55555555556
https://domodedovo.cian.ru/sale/flat/294220772/,41.0,2.0,5.0,2.0,32.0,6.0,43.0,6300000,6100000,6100000,59.0,53.0,322.0,1964.0,141860.46511627908
https://domodedovo.cian.ru/sale/flat/299547368/,41.0,17.0,17.0,1.0,16.0,10.0,42.0,6300000,6190000,6100000,59.0,829.0,284.0,2022.0,145238.09523809524
https://domodedovo.cian.ru/sale/flat/300704557/,41.0,14.0,17.0,1.0,16.0,10.0,35.0,6300000,6170000,6100000,59.0,888.0,180.0,2016.0,174285.7142857143
https://domodedovo.cian.ru/sale/flat/300293161/,41.0,2.0,17.0,1.0,17.0,10.0,34.0,6300000,6180000,6100000,59.0,888.0,180.0,2014.0,179411.76470588235
https://domodedovo.cian.ru/sale/flat/298898248/,41.0,13.0,18.0,1.0,20.0,8.0,38.0,6430000,6200000,6200000,59.0,600.0,338.0,2023.0,163157.8947368421
https://domodedovo.cian.ru/sale/flat/300300747/,41.0,4.0,17.0,1.0,16.0,8.0,38.0,6400000,6260000,6200000,59.0,888.0,273.0,2017.0,163157.8947368421
https://domodedovo.cian.ru/sale/flat/299429272/,41.0,12.0,17.0,1.0,19.0,9.0,45.0,6490000,6350000,6290000,59.0,888.0,180.0,2016.0,139777.77777777778
https://domodedovo.cian.ru/sale/flat/297213020/,41.0,19.0,22.0,1.0,18.0,11.0,37.0,6380000,6260000,6200000,59.0,888.0,273.0,2016.0,167567.56756756757
https://domodedovo.cian.ru/sale/flat/297459309/,41.0,4.0,5.0,1.0,17.0,5.0,32.0,6420000,6140000,6200000,59.0,901.0,322.0,1978.0,193750.0
https://domodedovo.cian.ru/sale/flat/299864461/,41.0,7.0,16.0,1.0,15.0,9.0,34.0,6520000,6380000,6300000,59.0,888.0,180.0,2014.0,185294.11764705883
https://domodedovo.cian.ru/sale/flat/298154251/,41.0,15.0,18.0,1.0,16.0,10.0,43.0,6560000,6400000,6350000,59.0,527.0,86.0,2017.0,147674.41860465117
https://domodedovo.cian.ru/sale/flat/300424997/,41.0,17.0,17.0,1.0,19.0,10.0,41.0,6590000,6440000,6350000,59.0,888.0,180.0,2015.0,154878.0487804878
https://domodedovo.cian.ru/sale/flat/300047315/,41.0,11.0,15.0,1.0,16.0,9.0,35.0,6640000,6510000,6450000,59.0,888.0,180.0,2014.0,184285.7142857143
https://domodedovo.cian.ru/sale/flat/301380690/,41.0,21.0,22.0,1.0,18.0,11.0,41.0,6640000,6510000,6450000,59.0,888.0,273.0,2016.0,157317.07317073172
https://domodedovo.cian.ru/sale/flat/300074590/,41.0,12.0,18.0,1.0,20.0,9.0,40.0,6710000,6570000,6500000,59.0,600.0,338.0,2023.0,162500.0
https://domodedovo.cian.ru/sale/flat/299187968/,41.0,11.0,15.0,1.0,16.0,10.0,35.0,6650000,6500000,6450000,59.0,888.0,180.0,2014.0,184285.7142857143
https://domodedovo.cian.ru/sale/flat/299330969/,41.0,12.0,18.0,2.0,30.0,10.0,56.0,6720000,6580000,6500000,59.0,600.0,338.0,2023.0,116071.42857142857
https://domodedovo.cian.ru/sale/flat/298528134/,41.0,4.0,5.0,2.0,31.0,6.0,42.0,6670000,6550000,6500000,59.0,821.0,322.0,1963.0,154761.90476190476
https://domodedovo.cian.ru/sale/flat/265316896/,41.0,11.0,16.0,1.0,20.0,12.0,40.0,6700000,6440000,6500000,53.0,100.0,322.0,2011.0,162500.0
https://domodedovo.cian.ru/sale/flat/283166278/,41.0,5.0,5.0,2.0,27.0,6.0,44.0,6730000,6460000,6530000,52.0,241.0,322.0,1975.0,148409.0909090909
https://domodedovo.cian.ru/sale/flat/300306860/,41.0,10.0,16.0,1.0,12.0,10.0,36.0,6690000,6570000,6500000,59.0,888.0,180.0,2014.0,180555.55555555556
https://domodedovo.cian.ru/sale/flat/300023104/,41.0,2.0,5.0,1.0,17.0,6.0,31.0,6720000,6430000,6500000,59.0,53.0,322.0,1973.0,209677.4193548387
